_id,dataset,length_bucket,zero_gen_tokens,original_gen_tokens,original_minus_zero_tokens,zero_score,original_score,original_minus_zero_score,zero_copy_ratio,original_copy_ratio,zero_explanation,original_explanation,zero_empty_or_missing,original_empty_or_missing
a62a087ff34f25cc4f76205a1431eb4c2254d4ad01c630d4,qasper_e,4k-8k,31,30,-1,0.60869565,0.60869565,0.00000000,0.08333333,0.08333333,0,0,0,0
a6480d55c324790d692cf500a9edd062f7852bbbddca2e1f,trec_e,4k-8k,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
a66cf5253f8cd1588ee6d306cff3268245d8ed1630cd1a01,repobench-p_e,8k+,9,11,2,0.00000000,0.00000000,0.00000000,1.00000000,0.33333333,0,0,0,0
a6cda30d0950f2d8b0e5c1ee89466cbc43b37be7daedcb8b,hotpotqa_e,8k+,3,3,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
a7198035b53cd6ec54546bea8760f09b5908276fa4f8df1d,triviaqa_e,4k-8k,2048,2048,0,0.00584226,0.00584226,0.00000000,1.00000000,1.00000000,1,1,0,0
a73fb21e88b89752cf78e2ff4f158b13c6d0deca71b088fc,triviaqa_e,0-4k,3,3,0,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
a765c82c290e80d5315ce09e6f73ccec1977db872d22229f,passage_count_e,4k-8k,3,4,1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
a7679b6195dde9c6472dfcb5a9b0f7301010ad575d82f481,multi_news_e,4k-8k,513,834,321,0.12199037,0.11221122,-0.00977915,0.00000000,0.00000000,0,0,0,0
a8071814ddd92750ca2585edb0bded153054a6dc2ab57444,hotpotqa_e,8k+,5,5,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
a82fc190d53deee032a07443b05f0df6d0818cf9fb8cb3ac,gov_report_e,0-4k,2048,2048,0,0.09549550,0.04815993,-0.04733557,0.00000000,0.00000000,0,0,0,0
a83340ad80a9e187029262c34b831c17116cf743c30a2d26,passage_retrieval_en_e,4k-8k,5,5,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
a88195c3c1e4547b09f774c381e0609be75acc9547168d0e,trec_e,8k+,13,13,0,0.00000000,0.00000000,0.00000000,0.71428571,0.71428571,0,0,0,0
a8e6903495a2ac129d6aef61dccf71daa9ff7bc5baf44575,gov_report_e,8k+,2048,2048,0,0.08766859,0.09013605,0.00246746,0.00000000,0.00000000,1,1,0,0
a90876cb94542570afab3b1ecc9632b46ed73f0c703edb79,2wikimqa_e,8k+,5,6,1,0.66666667,0.00000000,-0.66666667,0.00000000,0.00000000,1,0,0,0
a98bc410d113f968de393f3da14435b31b34a8ce2ccec169,qasper_e,4k-8k,3,3,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
a9b4285cd9b366f640dd9663e9dd44dfdc153065ee32a6d8,lcc_e,0-4k,2048,61,-1987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
aaf4938b43d60e19478a27285d60fe7b794b232d4076e117,samsum_e,8k+,2048,2048,0,0.01173021,0.00838826,-0.00334195,0.88829152,0.87423687,0,0,0,0
ab8e72ef92c2b085ced6106c2d13616a8399d5c5bde7dd72,gov_report_e,8k+,2048,2048,0,0.20516129,0.16475973,-0.04040156,0.00000000,0.00000000,0,0,0,0
abb3079c764e90fd2df95c2ce1f19c1ff1265823cd2d6d55,multi_news_e,0-4k,2048,2048,0,0.02889447,0.02936709,0.00047262,0.00000000,0.00000000,0,0,0,0
abe6327f1b96aa87890c3f23ae2219f3b33ce8ca0e324334,hotpotqa_e,8k+,6,4,-2,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
ac021596bfb8c87447cbf799822f6c321dd710b9a7475437,passage_retrieval_en_e,4k-8k,4,4,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
ac42a5a54b029a05be6e6e13d9001a81761d7b40ad1edfe2,multifieldqa_en_e,4k-8k,11,20,9,0.16000000,0.12121212,-0.03878788,0.00000000,0.00000000,0,0,0,0
acb677cf87e701ac72bb4f218e584ae0b21b5b8bf7ae628d,samsum_e,4k-8k,12,23,11,0.17777778,0.22222222,0.04444444,0.77777778,0.61111111,0,0,0,0
ad9072f73e374683362450332b33f64ca57bcf51f4aa619c,repobench-p_e,8k+,22,22,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
ae58b22e9648e7f5daebad76cdb8c58831243ba861b55a65,passage_retrieval_en_e,8k+,4,5,1,1.00000000,0.00000000,-1.00000000,0.00000000,0.00000000,0,0,0,0
ae5a3edc1bc76fee6fa1aa6557e83bc3cfea0c190763ecce,multifieldqa_en_e,8k+,37,37,0,0.66666667,0.66666667,0.00000000,0.48484848,0.48484848,0,0,0,0
ae7446eeb8a43b396c665c525781802b2e3d98e4ffb4661b,lcc_e,8k+,17,17,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
ae7f62b2885477cee198daf63f804869b4e74e9fb8b73e67,repobench-p_e,8k+,14,13,-1,0.00000000,0.00000000,0.00000000,0.66666667,0.66666667,0,0,0,0
aeb6cb26b11fc386727a529761d9d233ec7ba8dea9800b0f,multifieldqa_en_e,8k+,20,32,12,0.38709677,0.28571429,-0.10138249,0.14285714,0.12000000,0,0,0,0
af9d8c20fdfa2ae16a43216cb6af05d0d3b21d9f378d789d,hotpotqa_e,8k+,6,6,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
afc69ae78edec70b690890e285882cf26620106e9a4ecc3d,lcc_e,0-4k,17,12,-5,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
afc97c9ba3cf7a6a59797f18ddf3fb8f6c3d1bb5e596249b,samsum_e,0-4k,20,28,8,0.15384615,0.18181818,0.02797203,0.56250000,0.47826087,0,0,0,0
b0e9d2c8c2359989437802df27dcaf61793a478db5d42e9d,gov_report_e,0-4k,2048,2048,0,0.02966102,0.02622577,-0.00343525,0.00000000,0.00000000,0,0,0,0
b0f42fe35532a3195281456d38184da20c1eba239afb0c9c,hotpotqa_e,4k-8k,4,4,0,1.00000000,1.00000000,0.00000000,0.66666667,0.66666667,0,0,0,0
b11d90d8797bd3624a7222663cb644c0647c47031d4ccdb4,samsum_e,0-4k,37,37,0,0.23255814,0.23255814,0.00000000,0.77777778,0.77777778,0,0,0,0
b1274054fb47283a1ffc0894563d06b581293b6bb9674b95,gov_report_e,8k+,2048,2048,0,0.13119330,0.13119330,0.00000000,0.00000000,0.00000000,0,0,0,0
b155aecffb5e1ef74521b93b394a762711865da783069804,passage_count_e,8k+,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
b1fdb80cd96f455762f4f3be78a4932e7ae5edb2802d9e5c,qasper_e,4k-8k,9,9,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
b22189533c27ba0a810969211e53747d68392c6e765f928f,multi_news_e,8k+,2048,2048,0,0.02746567,0.08462055,0.05715488,0.00000000,0.00000000,0,0,0,0
b25c605406d7d878df1dfab8199dbba951b14e1fb2a65a35,hotpotqa_e,4k-8k,5,5,0,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
b2acea6b02472a0a56410ca98ebc6dd1cdbf06755ca7e0d1,repobench-p_e,8k+,26,26,0,0.00000000,0.00000000,0.00000000,0.71428571,0.71428571,0,0,0,0
b2af3aefc3bc4f5ba5340eca87389e8dcaa6fa1834110aaf,hotpotqa_e,4k-8k,4,4,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
b31526033c3f9cc83adf49c8585353bd6d269b58c65e5b26,hotpotqa_e,8k+,7,8,1,0.40000000,0.33333333,-0.06666667,0.00000000,0.25000000,0,0,0,0
b3182e843bd08825f414556b4fd067f3cf34a65785392907,triviaqa_e,4k-8k,100,102,2,0.07017544,0.06779661,-0.00237883,0.96226415,0.96363636,1,1,0,0
b321c147c0e0a8a35ee8738ad89326ecad1509bf591b4233,multifieldqa_en_e,4k-8k,15,15,0,0.66666667,0.66666667,0.00000000,0.00000000,0.00000000,0,0,0,0
b3a8ce4f30c4a63469a0962d399578dd19822991df5f0c8f,trec_e,4k-8k,6,6,0,0.00000000,0.00000000,0.00000000,0.50000000,0.50000000,0,0,0,0
b404ba909fd6c4404b7e997d659e1be7bc9ce80d469de3f0,gov_report_e,0-4k,2048,2048,0,0.09013069,0.09021200,0.00008131,0.00000000,0.00000000,0,0,0,0
b4b2f8cc86acce7961fd4a36f0c444aa3278aa12143bd289,multi_news_e,8k+,11,2048,2037,0.03149606,0.07466169,0.04316563,0.00000000,0.00000000,0,0,0,0
b54c7e03934058ecfb683f2affb28f16ae13c506f7c2cea8,multi_news_e,0-4k,241,102,-139,0.17475728,0.19895288,0.02419560,0.00000000,0.00000000,0,0,0,0
b5632108341c1ca7995b00fe559e6281d6076c327973356f,passage_count_e,0-4k,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1,1,0,0
b663180eb540c7a1cfecc13b032d5e636bd71e8247925ad2,passage_count_e,4k-8k,4,4,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
b66b3c973729802d35f81fa66a7dbb1b846445856909a378,qasper_e,4k-8k,10,68,58,0.06185567,0.29139073,0.22953506,0.25000000,0.06451613,0,0,0,0
b675e7ec77274569230340a34a9d3ffeeef7c805713f47fb,gov_report_e,8k+,2048,2048,0,0.12608497,0.11792677,-0.00815820,0.00000000,0.00000000,0,0,0,0
b7c83555f1f00555ceef46d6319dc71e0266c7d558ce3450,lcc_e,8k+,9,9,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
b7dd8ed217e148fa3d3c78e82a83645300bfda7fe86a9140,passage_count_e,4k-8k,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
b819834ec0fb0e44cd936945b9c0bc3df01098961e5c321c,multi_news_e,4k-8k,124,324,200,0.19254658,0.17741935,-0.01512723,0.00000000,0.00000000,0,0,0,0
b8498b4a243fb9cbca1c96ac7dc9a183d8cc52c475515bd6,hotpotqa_e,8k+,8,4,-4,0.40000000,0.00000000,-0.40000000,0.00000000,1.00000000,1,0,0,0
b88143528621f772f4673e1d5249faa750e66bd3d25dc48a,qasper_e,4k-8k,5,5,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
b905fd37b7ff3be088f96529a40cb48faab9fe584a6544a8,triviaqa_e,0-4k,8,8,0,0.28571429,0.28571429,0.00000000,1.00000000,1.00000000,1,1,0,0
b90d31f3f388a502c05114a705677264035403df509fc19e,lcc_e,8k+,2048,8,-2040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
ba3090092e06b6abb702bed899d67bd54ff9b3619ac38d80,samsum_e,8k+,22,22,0,0.25000000,0.25000000,0.00000000,0.94444444,0.94444444,0,0,0,0
ba31b3f52529bcbe88526d39a80a7160c949efc3e3419dab,gov_report_e,0-4k,2048,2048,0,0.07269653,0.08076603,0.00806949,0.00000000,0.00000000,0,0,0,0
baa8de84ab065678542bc7eba856ad8688646323f9d230bd,repobench-p_e,4k-8k,10,2048,2038,0.00000000,0.00000000,0.00000000,1.00000000,0.99682540,0,0,0,0
baecc08d58bfa79e6ba36cbde8cfcd3d7f7f453e267eddef,triviaqa_e,8k+,4,4,0,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
baf705ab274b5f13bc3bb9d0807a2042a4681a3ef60a6719,2wikimqa_e,4k-8k,8,8,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
bb02cffdbe43c202f95f4e90ccbdca9de7b40903b401c0db,gov_report_e,4k-8k,278,2048,1770,0.16137566,0.10620221,-0.05517345,0.00000000,0.00000000,0,0,0,0
bb61178533c5be953add89714a94f63d8859e509ca065dc9,triviaqa_e,8k+,5,5,0,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
bb9138ad9c4ec49fb050ec8baa524435605afad182147d09,gov_report_e,4k-8k,2048,2048,0,0.16429170,0.05431698,-0.10997472,0.00000000,0.00000000,0,0,0,0
bb930587e12f029a24404d35679f8e99696f13f661ef2e3c,lcc_e,4k-8k,10,10,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
bc7c2e1d3739cafeb1efd7a2d8283ffdb76f722350be3089,lcc_e,8k+,14,2048,2034,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,1
bc84939098d7b7b2a9281c2d3285c4c14fc400828c526597,passage_count_e,0-4k,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
bcd12fc83b049649e4609d18f3c25490db2d34e90d3517d7,lcc_e,8k+,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
bce8c873b0e03d7987901a434e532bcf2f1fcf70d68272f0,passage_count_e,8k+,3,3,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
bd4cc2f0ee54ff30ca7c9989eb2f04fbe131bf5e5ca1b497,passage_count_e,8k+,4,4,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
bd51313596feec0e2ed933c6b481888897651f922ad46ad9,triviaqa_e,4k-8k,2048,2048,0,0.00389484,0.00389484,0.00000000,1.00000000,1.00000000,1,1,0,0
bd8a96aa58c93ef2128a424f1cc9c700e0d9db5b72018c04,triviaqa_e,8k+,4,4,0,0.66666667,0.66666667,0.00000000,1.00000000,1.00000000,0,0,0,0
bda4a6b251a601b7f7f956f298b59d8e99993845c1eaf7d6,multifieldqa_en_e,8k+,53,63,10,0.33333333,0.23255814,-0.10077519,0.16666667,0.12903226,0,0,0,0
bdb0869eef5dc63a1ce764131748e9c0c51245fdf7dffb02,trec_e,8k+,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1,1,0,0
be012d8ec9ecb6f924d8ae8001eda13fdf65ffdbd1332a81,trec_e,8k+,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
be36d3cd74149db1e9a0f84a74a32fb37a1f31ef93fb87a5,triviaqa_e,8k+,4,4,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
be3fdb069dd3b070468b595f581bb653bbc5f91304ee5d3b,trec_e,8k+,2048,2048,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1,1,0,0
be43e175180a48abca2fb2fe065596afb06f7e4efc660c65,passage_retrieval_en_e,4k-8k,4,4,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
be4d4959d7949617c60514aca9532e4ae10310e63a99f05a,samsum_e,0-4k,14,15,1,0.21621622,0.26315789,0.04694168,0.63636364,0.66666667,0,0,0,0
bf095bb46d18ac9f79888148e8d0f8bdcbbb0badb419e01b,lcc_e,0-4k,37,17,-20,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
bfde0c2112623ac7299ffb791e3e50c2356273d1afc941cc,repobench-p_e,8k+,13,13,0,0.00000000,0.00000000,0.00000000,0.75000000,0.75000000,1,1,0,0
c0589a8a7f7861f01a1a6396aeafcf23caaa2f0e154b711a,2wikimqa_e,8k+,6,6,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
c05989b7756c51729fb16584586a5e7b3cc6e4c942b41c1a,triviaqa_e,8k+,2048,2048,0,0.00341297,0.00341297,0.00000000,1.00000000,1.00000000,1,1,0,0
c061333422958078686828eac8506ea4cc2fb98266390ffa,passage_retrieval_en_e,4k-8k,4,4,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
c085e944c27941be03b4e45db3039b45a31f3c50117537a9,2wikimqa_e,8k+,2,2,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
c08f2666099350ba9dbc05457ad0b2d4c80cba1cf5a949e4,samsum_e,8k+,16,15,-1,0.26666667,0.20689655,-0.05977011,0.75000000,0.72727273,0,0,0,0
c0a8a1d30915b87ad83276cbbd6c2fd8661fc3f222da6803,multi_news_e,8k+,544,449,-95,0.12703102,0.13029316,0.00326214,0.00000000,0.00000000,0,0,0,0
c116b9fad380b16c1da5f567d789ff269fff9bc579389801,trec_e,8k+,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1,1,0,0
c21c13d3b677378ed986de245e248e8980283b73d810001c,samsum_e,8k+,14,14,0,0.12500000,0.12500000,0.00000000,0.63636364,0.63636364,0,0,0,0
c251cd289476f231235d8bb5c0026551756c08419582928e,passage_retrieval_en_e,4k-8k,5,5,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
c27c0c36d78034f1a4755d22cea9dd1ea50ead1a9454a279,repobench-p_e,4k-8k,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00211119,0.49781659,0,0,0,0
c28849c629ab83f232c73883e2121800640c59fc008e934a,repobench-p_e,8k+,2048,17,-2031,0.00000000,0.00000000,0.00000000,0.50244499,0.80000000,0,0,0,0
c29e95ab6195406aceecf3874186150cb1b8b26db5bcd0e4,multifieldqa_en_e,0-4k,8,8,0,1.00000000,1.00000000,0.00000000,0.40000000,0.40000000,0,0,0,0
c3316bc1ff3252c22237a01fb2206840b6f8d139c1c50edc,samsum_e,8k+,21,21,0,0.26315789,0.26315789,0.00000000,0.72222222,0.72222222,0,0,0,0
c392f62eb05235efcd5d07680c3cd7acc53f50726004165d,triviaqa_e,4k-8k,5,5,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
c39c8ce5bb3ecea7093b620844eb10baf34aebda37104493,lcc_e,8k+,10,10,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
c3d0c9a14b73cde3ce17d1a6516d5b7cdcd6ed61ddd0a2f4,repobench-p_e,8k+,13,24,11,0.00000000,0.00000000,0.00000000,0.00000000,0.66666667,0,0,0,0
c40c350f0ed3bdb1262fa475b4a106b6f0c90af166f83682,gov_report_e,8k+,2048,2048,0,0.06948775,0.06951872,0.00003097,0.00000000,0.00000000,0,0,0,0
c4286c67441459fa029c52f9e62f1bb16e348da4d623dec9,passage_retrieval_en_e,4k-8k,4,4,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
c44cd4b3d05e349d96d0107750992323e358891d05732948,multi_news_e,8k+,85,85,0,0.21739130,0.21739130,0.00000000,0.00000000,0.00000000,0,0,0,0
c48d09a8554b241e4d79956b75662da87b99458aa872b0de,lcc_e,0-4k,10,9,-1,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
c4a9e8c40dd776bf7d13f0f6da0db5922ac35d59499a77ad,multi_news_e,8k+,2048,2048,0,0.06015779,0.04821601,-0.01194178,0.00000000,0.00000000,0,0,0,0
c4aa8c23d63b2888f14928352f12d04a28e553b22197a188,trec_e,0-4k,4,4,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
c4f2dfb06f56a185067d2f147c4d846aa0b895f1968eda12,multifieldqa_en_e,0-4k,5,5,0,1.00000000,1.00000000,0.00000000,0.50000000,0.50000000,0,0,0,0
c529ffc0301329806babf5d6dc7c8ab8eb451d2f4d1411ae,passage_retrieval_en_e,8k+,10,10,0,0.00000000,0.00000000,0.00000000,0.50000000,0.00000000,0,0,0,0
c5495b749f851f856c4abbaf40bd972fe86baddd642cdb87,samsum_e,0-4k,2048,2048,0,0.00542741,0.00542741,0.00000000,0.80027360,0.80027360,0,0,0,0
c5671a1f6453fcbf768f89353522b2aa2b800ab1402ff237,passage_count_e,4k-8k,3,3,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
c5b3c8bd713b960704e3fe39f8f59a429f3f8b431eab3ca8,repobench-p_e,8k+,17,17,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
c5b67fae3f50b2c27eaa6248ea92ba04b917aca24810ab36,hotpotqa_e,4k-8k,4,4,0,0.80000000,0.80000000,0.00000000,1.00000000,1.00000000,0,0,0,0
c5b81ba8430b7e7547bcdb1f18b7b7b19ce68f64a44ea88a,lcc_e,8k+,2048,17,-2031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
c6381b4e3611955f928d30059f280a02a053c559cafeac7b,gov_report_e,4k-8k,2048,2048,0,0.18101933,0.18101933,0.00000000,0.00000000,0.00000000,0,0,0,0
c638b70d5510d1575c94763622b9c49f2e3de77086e16d17,gov_report_e,8k+,1411,2048,637,0.17005348,0.16152844,-0.00852503,0.00000000,0.00000000,1,1,0,0
c66705ce6d727cef25c32c37fefdc94bbc61dea14455147d,multi_news_e,8k+,2048,2048,0,0.04526167,0.05941499,0.01415332,0.00000000,0.00000000,0,0,0,0
c67a466a8e3d23bf26e8943352ef9239007495c8bd6febec,2wikimqa_e,4k-8k,13,10,-3,0.00000000,0.00000000,0.00000000,0.57142857,1.00000000,0,0,0,0
c6d7b3b756c44de21e714d0d2e76444a864e7537944085b8,hotpotqa_e,0-4k,39,42,3,0.10000000,0.09090909,-0.00909091,0.36842105,0.33333333,1,1,0,0
c7ad556387e8215bae3f8ccd30ba35e0093218fe48168718,multifieldqa_en_e,8k+,13,13,0,0.80000000,0.80000000,0.00000000,0.20000000,0.20000000,0,0,0,0
c7eeea5b285b2c95ce8e80fb2937bc5027dd7ef9835b1e68,passage_retrieval_en_e,4k-8k,119,135,16,0.00000000,0.00000000,0.00000000,0.97959184,0.98198198,1,1,0,0
c80d4bf6971ba2e7a0b3a5affdaa50a01a03faa368077524,samsum_e,4k-8k,13,13,0,0.07407407,0.07407407,0.00000000,0.66666667,0.66666667,0,0,0,0
c815603523a7c99e72b8ebe2c4385c492cdce46b23326fde,samsum_e,0-4k,15,14,-1,0.05555556,0.05714286,0.00158730,0.66666667,0.63636364,0,0,0,0
c8196f55c719e2e4e3b10439d7b124a90f9f4b3c1cd39db9,2wikimqa_e,8k+,24,24,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
c8597801a4a3bf1497b07619054e5f24fd395eb210d113fa,qasper_e,8k+,7,7,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
c944918cb947332b0368cc86bdb9b8b3ac7b91f3a924105a,hotpotqa_e,8k+,3,3,0,1.00000000,0.00000000,-1.00000000,0.00000000,0.00000000,0,0,0,0
c9550d3f26ecccb2d0b8eac7ca9edaaa8cec81eaf676359e,triviaqa_e,8k+,3,3,0,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
c95f88ab1a088c2be4b40996b02b5f1494d54ad1654db11c,multi_news_e,4k-8k,119,2048,1929,0.11702128,0.02057815,-0.09644313,0.00000000,0.00000000,0,0,0,0
c98264a0d737c7b6fa05c849dbf6478898edb999de893025,multi_news_e,8k+,2048,2048,0,0.04923798,0.06909091,0.01985293,0.00000000,0.00000000,0,1,0,0
c9845fb4984b617ff7dc55fdf38336e403dffc2b76895954,hotpotqa_e,4k-8k,2048,2048,0,0.00000000,0.00000000,0.00000000,0.66639544,0.00195122,0,0,0,0
c9bc53e89144a8c1b03d01e02e1ea97fc9c7296d40c68b9d,gov_report_e,8k+,2048,2048,0,0.14647378,0.12429832,-0.02217546,0.00000000,0.00000000,1,1,0,0
c9cb79a1b336b3dd72f967dd07e38bc20e9a5941b2121148,passage_count_e,4k-8k,337,2048,1711,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
ca06c3f82b647eb99a1c7b5d69047e9b373e600144bb80ee,2wikimqa_e,4k-8k,4,13,9,0.33333333,0.25000000,-0.08333333,0.33333333,0.20000000,0,0,0,0
cab713d4812f7c19a4e2fa511895ac02eff30509bb174327,passage_count_e,0-4k,577,2048,1471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1,1,0,0
cac004055a09b7695807e9b9bfac551caec28b3f1e1b6639,triviaqa_e,8k+,6,6,0,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
cc1fd9655676aa4001298d0d4635d157b581cae5718c9356,trec_e,0-4k,2,2,0,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
cc60f81dd326ff09f58f43be2dce0697c64584436e134134,trec_e,0-4k,3,3,0,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0,0,0,0
cce3218a9cad572b66a3f824031607a4e5ea5d8495a41b05,multi_news_e,8k+,1493,2048,555,0.09846547,0.05422315,-0.04424232,0.00000000,0.00000000,0,0,0,0
ccf692dbfe40b63bf3a97185921f097b8feb95d23a417a2a,gov_report_e,0-4k,2048,2048,0,0.07471264,0.04620169,-0.02851096,0.00000000,0.00000000,0,0,0,0
cd102ddc34369064ebc9c83cfc1ae5e62a149db89caf9d42,passage_retrieval_en_e,8k+,5,5,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
cd87f7257c1643160d16a29ba42d67f828eaea3930ac0450,passage_count_e,8k+,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
cd8ca2bf5c54f18e6951edcdefeb1f3513d2d7f88bf6f218,multi_news_e,8k+,2048,2048,0,0.08708273,0.07201029,-0.01507244,0.00000000,0.00000000,0,0,0,0
cdc606b8d73dab2f7c21155bbca338cbfc154df6e84b1f50,multi_news_e,0-4k,53,49,-4,0.11059908,0.14611872,0.03551964,0.00000000,0.00000000,0,0,0,0
ce7f21253f5b6998c0649a4315be625c7a9c0ff6e327e9ff,trec_e,4k-8k,2,2,0,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
ceb066ebbc96e274687159b83728f06a4c4aebe46376d687,passage_count_e,4k-8k,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
ceda957dd07f5ce14bcb4aa39398030bd058f4458c96f41c,multi_news_e,8k+,2048,70,-1978,0.04329004,0.12969283,0.08640279,0.00000000,0.00000000,0,0,0,0
cf203265b2f7360e8c6c39cc20e793bb8300265617250ae9,samsum_e,8k+,16,16,0,0.18181818,0.18181818,0.00000000,0.30769231,0.30769231,0,0,0,0
cf42618fd7afcae9079bf9e45ecf7b4a8d101be1407aa8f6,passage_count_e,8k+,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
cf9464373a128bf26c8d2778f9e4a37c5a15dbed12ad01ae,samsum_e,8k+,9,9,0,0.28571429,0.28571429,0.00000000,0.16666667,0.16666667,0,0,0,0
d0dadaf42e55eb0474c55d5bb00e3b69bd251e66d3ca372b,trec_e,8k+,2048,2048,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1,1,0,0
d11894d8411463b8ec99c7e12fe204b484174dceaf7ba0fb,hotpotqa_e,4k-8k,6,5,-1,0.00000000,0.00000000,0.00000000,0.66666667,0.66666667,0,0,0,0
d11b4d760bd1b3107de6dfc8bd9a39d24c7696400da19e90,lcc_e,8k+,12,12,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
d1a3433f92c83bfdb6f55cc101113b8e1a616035fc72ccf3,passage_retrieval_en_e,4k-8k,5,5,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
d1af3dd4346c66c30de596db4e8af100659ecd4ff4229d2e,lcc_e,8k+,27,27,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0
